ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,absFC,SignificantPval,SignificantLogFC,chromosome_name,start_position,end_position,strand,gene_biotype,external_gene_name,description
ENSMUSG00000103581,15.18518591,-1.627261553,0.491640187,-3.309862773,0.000933417,0.004143913,1.627261553,TRUE,TRUE,9,88862974,88866229,1,TEC,Gm37833,"predicted gene, 37833 [Source:MGI Symbol;Acc:MGI:5611061]"
ENSMUSG00000044362,8.530410296,2.352690097,0.712078291,3.30397672,0.000953237,0.004226615,2.352690097,TRUE,TRUE,7,90075785,90077877,1,protein_coding,Ccdc89,coiled-coil domain containing 89 [Source:MGI Symbol;Acc:MGI:1917304]
ENSMUSG00000030724,56.2796608,-1.868533026,0.5656529,-3.303320862,0.00095547,0.004235631,1.868533026,TRUE,TRUE,7,126007622,126014061,-1,protein_coding,Cd19,CD19 antigen [Source:MGI Symbol;Acc:MGI:88319]
ENSMUSG00000043671,21.97456421,-3.038400801,0.919977116,-3.302691717,0.000957616,0.004241611,3.038400801,TRUE,TRUE,7,35384590,35453879,-1,protein_coding,Dpy19l3,dpy-19-like 3 (C. elegans) [Source:MGI Symbol;Acc:MGI:2443952]
ENSMUSG00000105542,6.774791365,-2.086129507,0.631660792,-3.302610412,0.000957894,0.004241958,2.086129507,TRUE,TRUE,5,146136795,146137268,-1,processed_pseudogene,Gm34248,"predicted gene, 34248 [Source:MGI Symbol;Acc:MGI:5593407]"
ENSMUSG00000121371,19.41187734,-1.149907942,0.348324964,-3.301250443,0.000962549,0.004259916,1.149907942,TRUE,TRUE,6,58050581,58056114,-1,lncRNA,,novel transcript
ENSMUSG00000028328,10.7352183,-2.495619505,0.756121475,-3.300553665,0.000964943,0.004266959,2.495619505,TRUE,TRUE,4,46038935,46116032,1,protein_coding,Tmod1,tropomodulin 1 [Source:MGI Symbol;Acc:MGI:98775]
ENSMUSG00000063827,9.57473383,-4.219005437,1.278312851,-3.30044827,0.000965305,0.004267675,4.219005437,TRUE,TRUE,11,49419074,49429518,1,protein_coding,Olfr1382,olfactory receptor 1382 [Source:MGI Symbol;Acc:MGI:3031216]
ENSMUSG00000105368,23.36882994,1.183674542,0.358720391,3.299713566,0.000967836,0.004276198,1.183674542,TRUE,TRUE,5,112515078,112516338,1,TEC,Gm43759,predicted gene 43759 [Source:MGI Symbol;Acc:MGI:5663896]
ENSMUSG00000111004,5.326595032,-2.825791891,0.856433216,-3.299488903,0.000968611,0.004278734,2.825791891,TRUE,TRUE,9,25186098,25186771,-1,processed_pseudogene,Gm48272,"predicted gene, 48272 [Source:MGI Symbol;Acc:MGI:6097697]"
ENSMUSG00000115690,28.86066872,-1.090451232,0.330779934,-3.296606359,0.000978606,0.004320431,1.090451232,TRUE,TRUE,14,46980672,46983856,-1,lncRNA,Gm48924,"predicted gene, 48924 [Source:MGI Symbol;Acc:MGI:6118236]"
ENSMUSG00000112903,2.066143197,-5.269235861,1.59852173,-3.296317943,0.000979611,0.004323736,5.269235861,TRUE,TRUE,10,16644688,16645526,1,processed_pseudogene,Gm5948,predicted gene 5948 [Source:MGI Symbol;Acc:MGI:3645376]
ENSMUSG00000108154,11.54073463,-1.830984394,0.55550534,-3.296069833,0.000980476,0.00432666,1.830984394,TRUE,TRUE,6,113695545,113696239,1,TEC,Gm44033,"predicted gene, 44033 [Source:MGI Symbol;Acc:MGI:5690425]"
ENSMUSG00000022773,32.06902389,-1.168770352,0.354657073,-3.295494269,0.000982487,0.004333366,1.168770352,TRUE,TRUE,16,16887560,16904909,1,protein_coding,Ypel1,yippee like 1 [Source:MGI Symbol;Acc:MGI:1913303]
ENSMUSG00000060621,13.28008003,-1.693335523,0.514284546,-3.292604331,0.000992641,0.004369466,1.693335523,TRUE,TRUE,7,19251763,19258981,1,protein_coding,Nkpd1,"NTPase, KAP family P-loop domain containing 1 [Source:MGI Symbol;Acc:MGI:1916797]"
ENSMUSG00000050195,11.78457748,-1.827999228,0.555212142,-3.29243381,0.000993243,0.004371213,1.827999228,TRUE,TRUE,19,44321531,44335182,1,protein_coding,Scd4,stearoyl-coenzyme A desaturase 4 [Source:MGI Symbol;Acc:MGI:2670997]
ENSMUSG00000104525,10.87306653,-2.006326903,0.609570263,-3.291379231,0.000996974,0.004385821,2.006326903,TRUE,TRUE,1,194675566,194678503,1,TEC,Gm37334,"predicted gene, 37334 [Source:MGI Symbol;Acc:MGI:5610562]"
ENSMUSG00000097915,3.42033517,-3.874649287,1.177294682,-3.291146512,0.000997799,0.004388544,3.874649287,TRUE,TRUE,15,101118839,101123080,-1,lncRNA,A330009N23Rik,RIKEN cDNA A330009N23 gene [Source:MGI Symbol;Acc:MGI:2443491]
ENSMUSG00000043953,531.349989,-1.766307243,0.536845365,-3.290160182,0.001001304,0.004401228,1.766307243,TRUE,TRUE,9,110883554,110886587,-1,protein_coding,Ccrl2,chemokine (C-C motif) receptor-like 2 [Source:MGI Symbol;Acc:MGI:1920904]
ENSMUSG00000066108,4.952353275,-2.828274244,0.859703448,-3.289825406,0.001002496,0.004405558,2.828274244,TRUE,TRUE,7,141392807,141426821,1,protein_coding,Muc5b,"mucin 5, subtype B, tracheobronchial [Source:MGI Symbol;Acc:MGI:1921430]"
ENSMUSG00000029207,26.05982083,-1.931781355,0.587245975,-3.289560828,0.001003439,0.004408791,1.931781355,TRUE,TRUE,5,66456046,66776127,-1,protein_coding,Apbb2,"amyloid beta (A4) precursor protein-binding, family B, member 2 [Source:MGI Symbol;Acc:MGI:108405]"
ENSMUSG00000022579,3.912079837,-4.259178115,1.296007814,-3.286383053,0.001014829,0.004452403,4.259178115,TRUE,TRUE,15,75468477,75471330,1,protein_coding,Gpihbp1,GPI-anchored HDL-binding protein 1 [Source:MGI Symbol;Acc:MGI:1915703]
ENSMUSG00000056758,16.66089841,-1.521455952,0.463066526,-3.285609881,0.001017618,0.004462801,1.521455952,TRUE,TRUE,10,120197180,120312374,-1,protein_coding,Hmga2,high mobility group AT-hook 2 [Source:MGI Symbol;Acc:MGI:101761]
ENSMUSG00000046678,14.14618231,-1.404856033,0.427874086,-3.283339838,0.001025849,0.004496118,1.404856033,TRUE,TRUE,9,39932760,39941673,1,protein_coding,Olfr981,olfactory receptor 981 [Source:MGI Symbol;Acc:MGI:3030815]
ENSMUSG00000097296,181.1593683,-1.00074715,0.304820475,-3.283070636,0.001026829,0.004499487,1.00074715,TRUE,TRUE,8,84935549,84936238,1,lncRNA,Gm26532,"predicted gene, 26532 [Source:MGI Symbol;Acc:MGI:5477026]"
ENSMUSG00000103101,18.82561198,-1.36116409,0.414886904,-3.280807556,0.001035103,0.00453481,1.36116409,TRUE,TRUE,1,91903709,91909286,1,TEC,Gm37048,"predicted gene, 37048 [Source:MGI Symbol;Acc:MGI:5610276]"
ENSMUSG00000076609,194.2466373,-1.004251008,0.30632791,-3.278352953,0.001044147,0.00456785,1.004251008,TRUE,TRUE,6,70703419,70703950,1,IG_C_gene,Igkc,immunoglobulin kappa constant [Source:MGI Symbol;Acc:MGI:96495]
ENSMUSG00000118280,9.249534984,2.687665389,0.819892489,3.27807051,0.001045193,0.004570544,2.687665389,TRUE,TRUE,19,8229332,8294543,1,lncRNA,Gm41804,"predicted gene, 41804 [Source:MGI Symbol;Acc:MGI:5624689]"
ENSMUSG00000113078,22.94117745,1.228781991,0.37487799,3.277818442,0.001046127,0.004573688,1.228781991,TRUE,TRUE,13,62882721,62885009,-1,TEC,Gm48734,"predicted gene, 48734 [Source:MGI Symbol;Acc:MGI:6098397]"
ENSMUSG00000049539,2.541208159,4.279507472,1.30599375,3.276820789,0.00104983,0.004588936,4.279507472,TRUE,TRUE,13,23947649,23948389,1,protein_coding,H1f1,"H1.1 linker histone, cluster member [Source:MGI Symbol;Acc:MGI:1931523]"
ENSMUSG00000023019,742.9638362,-1.463170765,0.446549685,-3.276613584,0.0010506,0.004591361,1.463170765,TRUE,TRUE,15,99615396,99622886,1,protein_coding,Gpd1,glycerol-3-phosphate dehydrogenase 1 (soluble) [Source:MGI Symbol;Acc:MGI:95679]
ENSMUSG00000058297,23.27616974,-2.051769067,0.627006027,-3.272327504,0.001066659,0.004652944,2.051769067,TRUE,TRUE,10,59942041,59971020,1,protein_coding,Spock2,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2 [Source:MGI Symbol;Acc:MGI:1891351]"
ENSMUSG00000051444,18.42213531,1.198416634,0.366410218,3.270696545,0.00107283,0.004675068,1.198416634,TRUE,TRUE,3,37366703,37375602,1,protein_coding,Bbs12,Bardet-Biedl syndrome 12 (human) [Source:MGI Symbol;Acc:MGI:2686651]
ENSMUSG00000028602,27.10541674,1.033276291,0.315967472,3.270198299,0.001074721,0.004682352,1.033276291,TRUE,TRUE,4,144993707,145041734,-1,protein_coding,Tnfrsf8,"tumor necrosis factor receptor superfamily, member 8 [Source:MGI Symbol;Acc:MGI:99908]"
ENSMUSG00000086075,25.59929273,-1.844997953,0.564199136,-3.27011836,0.001075025,0.004682717,1.844997953,TRUE,TRUE,5,117527198,117531563,1,lncRNA,Gm15728,predicted gene 15728 [Source:MGI Symbol;Acc:MGI:3783171]
ENSMUSG00000073787,98.59980349,-1.494350534,0.457119497,-3.269058845,0.001079059,0.004695482,1.494350534,TRUE,TRUE,7,141041394,141047684,-1,lncRNA,Gm10575,predicted gene 10575 [Source:MGI Symbol;Acc:MGI:3708765]
ENSMUSG00000095079,243.7768167,-1.195157251,0.365591306,-3.269107421,0.001078873,0.004695482,1.195157251,TRUE,TRUE,12,113218450,113223856,-1,IG_C_gene,Igha,immunoglobulin heavy constant alpha [Source:MGI Symbol;Acc:MGI:96444]
ENSMUSG00000073568,3.223320325,-4.380429528,1.341576632,-3.265135531,0.001094117,0.004756147,4.380429528,TRUE,TRUE,18,47054882,47067299,1,protein_coding,Arl14epl,ADP-ribosylation factor-like 14 effector protein-like [Source:MGI Symbol;Acc:MGI:2685795]
ENSMUSG00000083708,6.77806267,-5.467854884,1.675319398,-3.263768623,0.001099409,0.0047772,5.467854884,TRUE,TRUE,4,143974347,143974838,1,processed_pseudogene,Gm13123,predicted gene 13123 [Source:MGI Symbol;Acc:MGI:3651473]
ENSMUSG00000024479,9.617210803,-2.430763281,0.745240145,-3.261718114,0.001107392,0.00480698,2.430763281,TRUE,TRUE,15,54434588,54466243,1,protein_coding,Mal2,"mal, T cell differentiation protein 2 [Source:MGI Symbol;Acc:MGI:2146021]"
ENSMUSG00000038522,1.878337361,-4.920476976,1.508542735,-3.261741854,0.001107299,0.00480698,4.920476976,TRUE,TRUE,10,39877571,39901264,-1,protein_coding,Mfsd4b1,major facilitator superfamily domain containing 4B1 [Source:MGI Symbol;Acc:MGI:2143575]
ENSMUSG00000050315,9.536348522,2.592999659,0.795139196,3.261063811,0.001109951,0.004814159,2.592999659,TRUE,TRUE,3,122870168,123029798,-1,protein_coding,Synpo2,synaptopodin 2 [Source:MGI Symbol;Acc:MGI:2153070]
ENSMUSG00000116069,29.89159826,1.023011158,0.314171057,3.256223432,0.001129049,0.004889022,1.023011158,TRUE,TRUE,15,78783867,78803232,1,protein_coding,Gm49510,"predicted gene, 49510 [Source:MGI Symbol;Acc:MGI:6155200]"
ENSMUSG00000026012,15.1334261,-1.753242073,0.538839899,-3.253734694,0.001138986,0.004929044,1.753242073,TRUE,TRUE,1,60755959,60812518,1,protein_coding,Cd28,CD28 antigen [Source:MGI Symbol;Acc:MGI:88327]
ENSMUSG00000038421,21.85710459,-1.352191667,0.415692451,-3.252865586,0.001142475,0.004942134,1.352191667,TRUE,TRUE,1,170745145,170755152,-1,protein_coding,Fcrla,Fc receptor-like A [Source:MGI Symbol;Acc:MGI:2138647]
ENSMUSG00000097177,49.72305872,1.023880339,0.31510464,3.249334378,0.001156754,0.004998822,1.023880339,TRUE,TRUE,9,88722289,88740923,-1,lncRNA,9330159M07Rik,RIKEN cDNA 9330159M07 gene [Source:MGI Symbol;Acc:MGI:2442519]
ENSMUSG00000053647,19.55597885,-1.692146232,0.520840036,-3.248878955,0.001158608,0.005005816,1.692146232,TRUE,TRUE,5,139408906,139413555,1,protein_coding,Gper1,G protein-coupled estrogen receptor 1 [Source:MGI Symbol;Acc:MGI:1924104]
ENSMUSG00000100801,2151.811035,-4.844778341,1.491995396,-3.247180491,0.001165544,0.005033743,4.844778341,TRUE,TRUE,5,5831615,5833555,-1,processed_pseudogene,Gm15459,predicted gene 15459 [Source:MGI Symbol;Acc:MGI:3705702]
ENSMUSG00000041831,10.11443028,-2.254849206,0.695736628,-3.240952275,0.001191311,0.005137726,2.254849206,TRUE,TRUE,17,6926492,7005443,1,protein_coding,Sytl3,synaptotagmin-like 3 [Source:MGI Symbol;Acc:MGI:1933367]
ENSMUSG00000045064,25.92263316,-1.155532393,0.356834723,-3.23828461,0.001202508,0.005181813,1.155532393,TRUE,TRUE,12,85321060,85346132,1,protein_coding,Zc2hc1c,"zinc finger, C2HC-type containing 1C [Source:MGI Symbol;Acc:MGI:1919600]"
ENSMUSG00000121084,30.24758989,-1.086519948,0.335691437,-3.236662685,0.001209363,0.005208188,1.086519948,TRUE,TRUE,8,117882952,117884572,-1,lncRNA,,novel transcript
ENSMUSG00000002617,76.65425614,1.037786609,0.320717063,3.235832232,0.001212886,0.005222307,1.037786609,TRUE,TRUE,17,23392843,23412226,-1,protein_coding,Zfp40,zinc finger protein 40 [Source:MGI Symbol;Acc:MGI:99185]
ENSMUSG00000038587,12.46099995,-1.634008211,0.505165432,-3.234600208,0.001218132,0.00524277,1.634008211,TRUE,TRUE,10,4216380,4309470,1,protein_coding,Akap12,A kinase (PRKA) anchor protein (gravin) 12 [Source:MGI Symbol;Acc:MGI:1932576]
ENSMUSG00000035045,18.53936196,-1.214019116,0.375411974,-3.233831629,0.001221414,0.005254773,1.214019116,TRUE,TRUE,X,94755284,94976243,1,protein_coding,Zc3h12b,zinc finger CCCH-type containing 12B [Source:MGI Symbol;Acc:MGI:2442133]
ENSMUSG00000044786,7136.782137,-1.106478421,0.342151838,-3.233881271,0.001221202,0.005254773,1.106478421,TRUE,TRUE,7,28076209,28079678,-1,protein_coding,Zfp36,zinc finger protein 36 [Source:MGI Symbol;Acc:MGI:99180]
ENSMUSG00000055027,23.61715299,-1.279134876,0.395588294,-3.233500321,0.001222832,0.005259809,1.279134876,TRUE,TRUE,6,71190924,71299217,-1,protein_coding,Smyd1,SET and MYND domain containing 1 [Source:MGI Symbol;Acc:MGI:104790]
ENSMUSG00000040877,90.52712425,1.232427909,0.381539222,3.230147359,0.001237264,0.005311153,1.232427909,TRUE,TRUE,12,108859557,108994378,1,protein_coding,Wdr25,WD repeat domain 25 [Source:MGI Symbol;Acc:MGI:3045255]
ENSMUSG00000035273,9.730585948,-1.684155143,0.521550342,-3.229132467,0.001241664,0.005326815,1.684155143,TRUE,TRUE,5,100827350,100867582,-1,protein_coding,Hpse,heparanase [Source:MGI Symbol;Acc:MGI:1343124]
ENSMUSG00000030598,10.41678396,-1.642523743,0.508895645,-3.227623897,0.00124823,0.005349592,1.642523743,TRUE,TRUE,7,28416229,28437569,1,protein_coding,Fbxo17,F-box protein 17 [Source:MGI Symbol;Acc:MGI:1354707]
ENSMUSG00000025885,6.148732895,-3.519900205,1.090665779,-3.227294991,0.001249666,0.005353589,3.519900205,TRUE,TRUE,18,74574007,74904564,1,protein_coding,Myo5b,myosin VB [Source:MGI Symbol;Acc:MGI:106598]
ENSMUSG00000091285,2.149697285,-4.493742322,1.393550823,-3.224670566,0.001261177,0.005397473,4.493742322,TRUE,TRUE,18,9726205,9726670,-1,processed_pseudogene,Gm17430,"predicted gene, 17430 [Source:MGI Symbol;Acc:MGI:4937064]"
ENSMUSG00000084946,36.67986708,1.013302083,0.314258441,3.224422802,0.001262269,0.005399973,1.013302083,TRUE,TRUE,2,71346798,71368252,-1,lncRNA,Dlx1as,"distal-less homeobox 1, antisense [Source:MGI Symbol;Acc:MGI:1195983]"
ENSMUSG00000095040,7.873898292,-2.60982704,0.809665991,-3.223337858,0.00126706,0.005419381,2.60982704,TRUE,TRUE,5,146119251,146122114,-1,protein_coding,1700001J03Rik,RIKEN cDNA 1700001J03 gene [Source:MGI Symbol;Acc:MGI:1916532]
ENSMUSG00000022994,44.96874466,1.909225238,0.592356985,3.223099053,0.001268117,0.005421722,1.909225238,TRUE,TRUE,15,98487854,98507957,-1,protein_coding,Adcy6,adenylate cyclase 6 [Source:MGI Symbol;Acc:MGI:87917]
ENSMUSG00000107383,272.2457911,-4.210341422,1.306526505,-3.222545741,0.001270569,0.005430346,4.210341422,TRUE,TRUE,7,116423745,116425086,-1,processed_pseudogene,Gm4366,predicted gene 4366 [Source:MGI Symbol;Acc:MGI:3782551]
ENSMUSG00000102691,27.944794,-1.018441495,0.31617576,-3.221124524,0.001276887,0.005454833,1.018441495,TRUE,TRUE,2,13166562,13168434,-1,TEC,Gm37780,"predicted gene, 37780 [Source:MGI Symbol;Acc:MGI:5611008]"
ENSMUSG00000074577,4.363726895,-5.003269743,1.556614608,-3.214199403,0.001308088,0.005574697,5.003269743,TRUE,TRUE,2,167822084,167852538,-1,protein_coding,Ripor3,RIPOR family member 3 [Source:MGI Symbol;Acc:MGI:1916803]
ENSMUSG00000057836,11.06048194,-3.062225238,0.954044465,-3.209730104,0.001328597,0.005654173,3.062225238,TRUE,TRUE,X,72129899,72140701,-1,protein_coding,Xlr3a,X-linked lymphocyte-regulated 3A [Source:MGI Symbol;Acc:MGI:109506]
ENSMUSG00000035352,6.294342841,-2.367537305,0.737845269,-3.208717875,0.001333282,0.005671847,2.367537305,TRUE,TRUE,11,81992671,81994226,1,protein_coding,Ccl12,chemokine (C-C motif) ligand 12 [Source:MGI Symbol;Acc:MGI:108224]
ENSMUSG00000121312,5.831306398,-3.777339223,1.179042941,-3.203733376,0.00135658,0.005756001,3.777339223,TRUE,TRUE,15,63786297,63797304,1,lncRNA,Gsdmcl-ps,"gasdermin C-like, pseudogene [Source:NCBI gene (formerly Entrezgene);Acc:74460]"
ENSMUSG00000055202,13.20411238,-2.089573278,0.65226271,-3.203576175,0.001357321,0.005757997,2.089573278,TRUE,TRUE,17,33014650,33028905,-1,protein_coding,Zfp811,zinc finger protein 811 [Source:MGI Symbol;Acc:MGI:2682944]
ENSMUSG00000009670,12.8003099,3.957875223,1.235659437,3.203046977,0.001359818,0.005765141,3.957875223,TRUE,TRUE,X,99882254,100103273,-1,protein_coding,Tex11,testis expressed gene 11 [Source:MGI Symbol;Acc:MGI:1933237]
ENSMUSG00000094772,5.311563943,-3.395590045,1.060199937,-3.202782726,0.001361066,0.005768135,3.395590045,TRUE,TRUE,13,4659333,4665024,1,transcribed_processed_pseudogene,Rpl29-ps2,"ribosomal protein L29, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3648624]"
ENSMUSG00000070425,36.14191449,1.407543883,0.440201392,3.197499841,0.001386245,0.005859672,1.407543883,TRUE,TRUE,7,101714920,101746071,1,protein_coding,Xntrpc,"Xndc1-transient receptor potential cation channel, subfamily C, member 2 readthrough [Source:MGI Symbol;Acc:MGI:5546370]"
ENSMUSG00000047115,34.5526991,1.466927944,0.458846687,3.196989292,0.001388701,0.005867723,1.466927944,TRUE,TRUE,6,49344673,49367473,1,protein_coding,Fam221a,"family with sequence similarity 221, member A [Source:MGI Symbol;Acc:MGI:2442161]"
ENSMUSG00000056290,41.88200529,-1.889177231,0.591253333,-3.195207746,0.001397302,0.005898212,1.889177231,TRUE,TRUE,19,11420917,11444419,1,protein_coding,Ms4a4b,"membrane-spanning 4-domains, subfamily A, member 4B [Source:MGI Symbol;Acc:MGI:1913083]"
ENSMUSG00000027843,51.1513041,-1.309532429,0.409911204,-3.194673422,0.001399892,0.00590797,1.309532429,TRUE,TRUE,3,103767111,103819563,1,protein_coding,Ptpn22,"protein tyrosine phosphatase, non-receptor type 22 (lymphoid) [Source:MGI Symbol;Acc:MGI:107170]"
ENSMUSG00000037940,28.06617084,-2.191693706,0.686345948,-3.193278424,0.001406672,0.005931629,2.191693706,TRUE,TRUE,8,82069185,82854543,1,protein_coding,Inpp4b,"inositol polyphosphate-4-phosphatase, type II [Source:MGI Symbol;Acc:MGI:2158925]"
ENSMUSG00000090352,2.104578346,4.849799886,1.519218952,3.192298175,0.001411455,0.005949319,4.849799886,TRUE,TRUE,7,9481412,9504499,-1,unprocessed_pseudogene,Vmn2r46,"vomeronasal 2, receptor 46 [Source:MGI Symbol;Acc:MGI:3757899]"
ENSMUSG00000074149,29.82008636,-1.100606228,0.345107756,-3.189166893,0.001426835,0.006008572,1.100606228,TRUE,TRUE,9,88601682,88688317,1,lncRNA,Gm10634,predicted gene 10634 [Source:MGI Symbol;Acc:MGI:3641833]
ENSMUSG00000118653,299.6339874,1.026900205,0.32228157,3.186344803,0.001440828,0.006056737,1.026900205,TRUE,TRUE,9,56344741,56345728,1,protein_coding,Gm2296,predicted gene 2296 [Source:MGI Symbol;Acc:MGI:3780467]
ENSMUSG00000121474,15.56914576,2.126269782,0.667617012,3.184864591,0.001448218,0.006085373,2.126269782,TRUE,TRUE,11,71133256,71176145,-1,lncRNA,Nlrp1c-ps,"NLR family, pyrin domain containing 1C, pseudogene [Source:NCBI gene (formerly Entrezgene);Acc:627984]"
ENSMUSG00000020728,38.07862645,1.241993469,0.39002039,3.184432146,0.001450383,0.006091486,1.241993469,TRUE,TRUE,11,108316018,108751441,1,protein_coding,Cep112,centrosomal protein 112 [Source:MGI Symbol;Acc:MGI:1923673]
ENSMUSG00000112406,5.779676741,2.354599692,0.741141857,3.176989222,0.001488126,0.006237058,2.354599692,TRUE,TRUE,10,87971781,87973393,1,lncRNA,4921515L22Rik,RIKEN cDNA 4921515L22 gene [Source:MGI Symbol;Acc:MGI:1918118]
ENSMUSG00000097145,32.85455185,1.774131747,0.559369169,3.171665237,0.001515676,0.006341289,1.774131747,TRUE,TRUE,5,52347997,52436376,1,lncRNA,9230114K14Rik,RIKEN cDNA 9230114K14 gene [Source:MGI Symbol;Acc:MGI:3041212]
ENSMUSG00000049985,23.06728089,-1.529014032,0.482340562,-3.169988493,0.00152445,0.006374237,1.529014032,TRUE,TRUE,13,112424985,112520536,1,protein_coding,Ankrd55,ankyrin repeat domain 55 [Source:MGI Symbol;Acc:MGI:1924568]
ENSMUSG00000021303,14.22483507,-3.16336326,0.998374457,-3.168513815,0.001532205,0.006400375,3.16336326,TRUE,TRUE,13,13958644,14002481,1,protein_coding,Gng4,"guanine nucleotide binding protein (G protein), gamma 4 [Source:MGI Symbol;Acc:MGI:102703]"
ENSMUSG00000092216,21.12808516,1.117328495,0.352806032,3.166976733,0.001540326,0.006429254,1.117328495,TRUE,TRUE,7,19585928,19592275,1,protein_coding,Gm19345,"predicted gene, 19345 [Source:MGI Symbol;Acc:MGI:5011530]"
ENSMUSG00000045231,14.78110767,-1.237939025,0.391527727,-3.161817006,0.001567881,0.006522205,1.237939025,TRUE,TRUE,16,23039406,23044234,-1,lncRNA,BC106179,cDNA sequence BC106179 [Source:MGI Symbol;Acc:MGI:3702726]
ENSMUSG00000089542,13.65714858,-1.328561393,0.42042422,-3.160049613,0.001577423,0.006555807,1.328561393,TRUE,TRUE,11,69559678,69559821,-1,snoRNA,Gm25835,"predicted gene, 25835 [Source:MGI Symbol;Acc:MGI:5455612]"
ENSMUSG00000037944,88.36595325,1.100477135,0.348261809,3.159913339,0.001578161,0.006557594,1.100477135,TRUE,TRUE,11,99035022,99045903,-1,protein_coding,Ccr7,chemokine (C-C motif) receptor 7 [Source:MGI Symbol;Acc:MGI:103011]
ENSMUSG00000050350,8.310629178,-1.926085864,0.609742403,-3.158851764,0.00158392,0.006580241,1.926085864,TRUE,TRUE,14,122148665,122153193,-1,protein_coding,Gpr18,G protein-coupled receptor 18 [Source:MGI Symbol;Acc:MGI:107859]
ENSMUSG00000108617,6.773417333,2.608089949,0.825903307,3.15786355,0.001589299,0.006600011,2.608089949,TRUE,TRUE,7,126630640,126634463,1,lncRNA,Gm31749,"predicted gene, 31749 [Source:MGI Symbol;Acc:MGI:5590908]"
ENSMUSG00000041444,55.40593154,-1.565655877,0.495942011,-3.156933355,0.001594378,0.006617228,1.565655877,TRUE,TRUE,9,32027432,32179742,1,protein_coding,Arhgap32,Rho GTPase activating protein 32 [Source:MGI Symbol;Acc:MGI:2450166]
ENSMUSG00000073399,2.176199943,-4.758877033,1.50761804,-3.156553521,0.001596456,0.006623269,4.758877033,TRUE,TRUE,17,37192490,37201015,-1,protein_coding,Trim40,tripartite motif-containing 40 [Source:MGI Symbol;Acc:MGI:2684881]
ENSMUSG00000106317,30.85715194,-1.118106796,0.35421495,-3.156577093,0.001596327,0.006623269,1.118106796,TRUE,TRUE,3,105633217,105634463,-1,lncRNA,Gm43848,predicted gene 43848 [Source:MGI Symbol;Acc:MGI:5663985]
ENSMUSG00000074264,11.49802629,-3.731186093,1.182388985,-3.155633333,0.0016015,0.006641609,3.731186093,TRUE,TRUE,3,113349359,113400348,-1,protein_coding,Amy1,"amylase 1, salivary [Source:MGI Symbol;Acc:MGI:88019]"
ENSMUSG00000100235,55.85635942,1.039415099,0.329475651,3.154755428,0.001606327,0.006657733,1.039415099,TRUE,TRUE,13,67217463,67256668,-1,protein_coding,Gm28557,predicted gene 28557 [Source:MGI Symbol;Acc:MGI:5579263]
ENSMUSG00000059864,4.786738469,-2.688407291,0.852546706,-3.153384174,0.001613893,0.006687787,2.688407291,TRUE,TRUE,11,49169131,49173596,1,protein_coding,Olfr1393,olfactory receptor 1393 [Source:MGI Symbol;Acc:MGI:3031227]
ENSMUSG00000061578,58.04475286,-1.36760796,0.433983974,-3.15128678,0.001625528,0.006734692,1.36760796,TRUE,TRUE,5,117552036,117913068,1,protein_coding,Ksr2,kinase suppressor of ras 2 [Source:MGI Symbol;Acc:MGI:3610315]
ENSMUSG00000115249,15.94565466,-1.357717631,0.43111289,-3.149332023,0.001636442,0.006773315,1.357717631,TRUE,TRUE,15,37960715,37966462,1,lncRNA,Gm49085,"predicted gene, 49085 [Source:MGI Symbol;Acc:MGI:6118472]"
ENSMUSG00000120983,15.3270387,-1.560214676,0.495933097,-3.146018454,0.001655096,0.006841212,1.560214676,TRUE,TRUE,10,111047417,111050590,1,lncRNA,,"novel transcript, sense intronic to Osbpl8"
ENSMUSG00000027489,40.36433599,1.28343639,0.407984982,3.145793222,0.001656371,0.006845153,1.28343639,TRUE,TRUE,2,154386319,154400810,-1,protein_coding,Necab3,N-terminal EF-hand calcium binding protein 3 [Source:MGI Symbol;Acc:MGI:1861721]
ENSMUSG00000036256,8.501356876,-2.071702206,0.659372304,-3.141930884,0.001678377,0.00692668,2.071702206,TRUE,TRUE,5,77497087,77555888,-1,protein_coding,Igfbp7,insulin-like growth factor binding protein 7 [Source:MGI Symbol;Acc:MGI:1352480]
ENSMUSG00000120012,41.08656137,-2.271454401,0.723597564,-3.139112834,0.001694602,0.006982809,2.271454401,TRUE,TRUE,11,106391687,106393229,1,lncRNA,,novel transcript
ENSMUSG00000031790,3.906668588,-3.553566886,1.13207835,-3.138976102,0.001695393,0.006984716,3.553566886,TRUE,TRUE,8,96078896,96101708,1,protein_coding,Mmp15,matrix metallopeptidase 15 [Source:MGI Symbol;Acc:MGI:109320]
ENSMUSG00000090104,22.4033938,-1.090310028,0.347366662,-3.138787192,0.001696486,0.006987868,1.090310028,TRUE,TRUE,14,26110354,26116676,1,lncRNA,Slmapos2,"sarcolemma associated protein, opposite strand transcript 2 [Source:MGI Symbol;Acc:MGI:3801907]"
ENSMUSG00000046450,6.588832425,-1.909024822,0.608261557,-3.138493301,0.001698188,0.006993525,1.909024822,TRUE,TRUE,4,43704562,43710255,-1,protein_coding,Olfr71,olfactory receptor 71 [Source:MGI Symbol;Acc:MGI:1860080]
