ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,absFC,SignificantPval,SignificantLogFC,chromosome_name,start_position,end_position,strand,gene_biotype,external_gene_name,description
ENSMUSG00000097893,10.73930743,2.068866082,0.676379706,3.058734709,0.002222739,0.010331669,2.068866082,TRUE,TRUE,1,9817873,9862152,1,lncRNA,1700034P13Rik,RIKEN cDNA 1700034P13 gene [Source:MGI Symbol;Acc:MGI:1920581]
ENSMUSG00000004044,28.50501646,-1.134416889,0.371219279,-3.05592127,0.002243702,0.01040919,1.134416889,TRUE,TRUE,11,100847559,100861713,-1,protein_coding,Cavin1,caveolae associated 1 [Source:MGI Symbol;Acc:MGI:1277968]
ENSMUSG00000046168,20.37304296,-1.238411587,0.405718148,-3.05239387,0.00227024,0.010517245,1.238411587,TRUE,TRUE,14,61844906,61850275,1,protein_coding,Kcnrg,potassium channel regulator [Source:MGI Symbol;Acc:MGI:2685591]
ENSMUSG00000032402,16.7277571,-1.215116479,0.39816534,-3.051788681,0.002274822,0.01053596,1.215116479,TRUE,TRUE,9,63554049,63665276,-1,protein_coding,Smad3,SMAD family member 3 [Source:MGI Symbol;Acc:MGI:1201674]
ENSMUSG00000045625,5.509664935,3.031543215,0.993569964,3.051162299,0.002279573,0.010552936,3.031543215,TRUE,TRUE,16,31752669,31764864,1,protein_coding,Pigz,"phosphatidylinositol glycan anchor biosynthesis, class Z [Source:MGI Symbol;Acc:MGI:2443822]"
ENSMUSG00000015533,6.105842946,-2.550729358,0.836525673,-3.049194353,0.00229456,0.010619785,2.550729358,TRUE,TRUE,13,114969617,115068636,-1,protein_coding,Itga2,integrin alpha 2 [Source:MGI Symbol;Acc:MGI:96600]
ENSMUSG00000020212,123.760647,1.058179962,0.347339391,3.046530253,0.002314992,0.010696517,1.058179962,TRUE,TRUE,10,117977716,118004902,1,protein_coding,Mdm1,transformed mouse 3T3 cell double minute 1 [Source:MGI Symbol;Acc:MGI:96951]
ENSMUSG00000038816,47.8639654,1.156077131,0.379586554,3.04562192,0.002321996,0.010719244,1.156077131,TRUE,TRUE,4,56810935,56865188,-1,protein_coding,Ctnnal1,"catenin (cadherin associated protein), alpha-like 1 [Source:MGI Symbol;Acc:MGI:1859649]"
ENSMUSG00000022429,7.252530839,2.288348189,0.752154343,3.042391776,0.002347062,0.010821543,2.288348189,TRUE,TRUE,15,79445698,79489310,-1,protein_coding,Dmc1,DNA meiotic recombinase 1 [Source:MGI Symbol;Acc:MGI:105393]
ENSMUSG00000049109,7.96644646,-2.299507584,0.756123768,-3.041178816,0.002356538,0.010860082,2.299507584,TRUE,TRUE,10,28544356,28759814,1,protein_coding,Themis,thymocyte selection associated [Source:MGI Symbol;Acc:MGI:2443552]
ENSMUSG00000033847,21.3451169,1.813903955,0.59742448,3.036206277,0.002395754,0.011012082,1.813903955,TRUE,TRUE,7,13058580,13094597,1,protein_coding,Pla2g4c,"phospholipase A2, group IVC (cytosolic, calcium-independent) [Source:MGI Symbol;Acc:MGI:1196403]"
ENSMUSG00000090176,19.34686588,1.2437456,0.410157872,3.03235823,0.00242651,0.011119265,1.2437456,TRUE,TRUE,16,44687460,44736203,1,protein_coding,Cd200r2,Cd200 receptor 2 [Source:MGI Symbol;Acc:MGI:3042847]
ENSMUSG00000040170,13.05632175,-2.055782778,0.6780326,-3.031982206,0.002429535,0.011127878,2.055782778,TRUE,TRUE,1,162701886,162726295,-1,protein_coding,Fmo2,flavin containing monooxygenase 2 [Source:MGI Symbol;Acc:MGI:1916776]
ENSMUSG00000044485,11.28823804,-1.527117167,0.504369312,-3.027775738,0.002463608,0.011254764,1.527117167,TRUE,TRUE,7,43645301,43649299,1,protein_coding,Klk1b11,kallikrein 1-related peptidase b11 [Source:MGI Symbol;Acc:MGI:892023]
ENSMUSG00000034028,18.44337875,-2.259813502,0.746613888,-3.026749889,0.002471984,0.01128772,2.259813502,TRUE,TRUE,18,89195091,89290353,1,protein_coding,Cd226,CD226 antigen [Source:MGI Symbol;Acc:MGI:3039602]
ENSMUSG00000041797,145.950255,-1.327791276,0.438869032,-3.025484095,0.002482355,0.011321774,1.327791276,TRUE,TRUE,11,109991575,110059022,-1,protein_coding,Abca9,"ATP-binding cassette, sub-family A (ABC1), member 9 [Source:MGI Symbol;Acc:MGI:2386796]"
ENSMUSG00000076614,4.519885249,-4.614943186,1.52545126,-3.025297043,0.00248389,0.011326121,4.614943186,TRUE,TRUE,12,113288860,113294143,-1,IG_C_gene,Ighg1,immunoglobulin heavy constant gamma 1 (G1m marker) [Source:MGI Symbol;Acc:MGI:96446]
ENSMUSG00000114277,93.79084216,1.492029579,0.493703951,3.022113914,0.002510161,0.011424464,1.492029579,TRUE,TRUE,13,60789604,60789823,1,processed_pseudogene,Gm48583,"predicted gene, 48583 [Source:MGI Symbol;Acc:MGI:6098152]"
ENSMUSG00000075042,74.24109212,-1.068196391,0.35396252,-3.017823445,0.002545972,0.011565782,1.068196391,TRUE,TRUE,14,45192672,45198783,-1,lncRNA,4930431P03Rik,RIKEN cDNA 4930431P03 gene [Source:MGI Symbol;Acc:MGI:1921145]
ENSMUSG00000029797,9.493109632,1.929140542,0.639699767,3.015696802,0.002563895,0.01164176,1.929140542,TRUE,TRUE,6,48425163,48478184,1,protein_coding,Sspo,SCO-spondin [Source:MGI Symbol;Acc:MGI:2674311]
ENSMUSG00000022044,5.348789905,-3.281636296,1.088436483,-3.015000276,0.00256979,0.011665803,3.281636296,TRUE,TRUE,14,66581745,66599129,1,protein_coding,Stmn4,stathmin-like 4 [Source:MGI Symbol;Acc:MGI:1931224]
ENSMUSG00000120480,3.543091686,-3.817081497,1.26672958,-3.013335725,0.002583929,0.011716303,3.817081497,TRUE,TRUE,11,69310174,69311202,-1,lncRNA,,novel transcript
ENSMUSG00000018593,81.80179373,-1.404097103,0.466130467,-3.012240567,0.00259327,0.011755915,1.404097103,TRUE,TRUE,11,55285326,55314009,-1,protein_coding,Sparc,secreted acidic cysteine rich glycoprotein [Source:MGI Symbol;Acc:MGI:98373]
ENSMUSG00000021118,2.910703484,3.666029196,1.21835842,3.008990735,0.002621171,0.011871321,3.666029196,TRUE,TRUE,12,78935465,78953738,-1,protein_coding,Plek2,pleckstrin 2 [Source:MGI Symbol;Acc:MGI:1351466]
ENSMUSG00000094546,3.139691928,-5.574079951,1.855063549,-3.004791914,0.002657626,0.012006085,5.574079951,TRUE,TRUE,12,114751992,114752425,-1,IG_V_gene,Ighv1-26,immunoglobulin heavy variable 1-26 [Source:MGI Symbol;Acc:MGI:4439641]
ENSMUSG00000113690,2.859300675,4.755378903,1.582542197,3.004898646,0.002656694,0.012006085,4.755378903,TRUE,TRUE,13,62298984,62299728,1,processed_pseudogene,Gm36501,"predicted gene, 36501 [Source:MGI Symbol;Acc:MGI:5595660]"
ENSMUSG00000019256,53.81039721,-1.011187156,0.336535511,-3.004696748,0.002658458,0.012006615,1.011187156,TRUE,TRUE,12,35547973,35585037,-1,protein_coding,Ahr,aryl-hydrocarbon receptor [Source:MGI Symbol;Acc:MGI:105043]
ENSMUSG00000017897,3.591067379,-4.029381372,1.34131755,-3.004047304,0.002664139,0.0120211,4.029381372,TRUE,TRUE,2,165436952,165613647,1,protein_coding,Eya2,EYA transcriptional coactivator and phosphatase 2 [Source:MGI Symbol;Acc:MGI:109341]
ENSMUSG00000106464,13.92986626,1.465417808,0.488013997,3.002819217,0.002674913,0.012061312,1.465417808,TRUE,TRUE,5,52357326,52373776,-1,lncRNA,C130083M11Rik,RIKEN cDNA C130083M11 gene [Source:MGI Symbol;Acc:MGI:3041216]
ENSMUSG00000097180,34.29906513,1.199773467,0.399560115,3.002735815,0.002675646,0.012061819,1.199773467,TRUE,TRUE,5,24055531,24060036,1,lncRNA,2700038G22Rik,RIKEN cDNA 2700038G22 gene [Source:MGI Symbol;Acc:MGI:1914444]
ENSMUSG00000064262,41.81505516,-1.060628711,0.353323075,-3.001866527,0.002683298,0.01208523,1.060628711,TRUE,TRUE,6,48624168,48637809,1,protein_coding,Gimap8,"GTPase, IMAP family member 8 [Source:MGI Symbol;Acc:MGI:2685303]"
ENSMUSG00000032258,73.21716213,1.445879121,0.481742756,3.001351036,0.002687845,0.012102776,1.445879121,TRUE,TRUE,9,83272346,83323180,-1,protein_coding,Lca5,Leber congenital amaurosis 5 (human) [Source:MGI Symbol;Acc:MGI:1923032]
ENSMUSG00000085873,129.8533443,1.034314966,0.344650708,3.001052783,0.002690479,0.012109026,1.034314966,TRUE,TRUE,4,109259476,109263430,-1,lncRNA,Ttc39aos1,Ttc39a opposite strand RNA 1 [Source:MGI Symbol;Acc:MGI:3651956]
ENSMUSG00000041741,2.785532961,-4.150742607,1.383229664,-3.000761707,0.002693052,0.012112191,4.150742607,TRUE,TRUE,6,141194995,141453174,1,protein_coding,Pde3a,"phosphodiesterase 3A, cGMP inhibited [Source:MGI Symbol;Acc:MGI:1860764]"
ENSMUSG00000038893,18.24448717,-2.096719208,0.698781949,-3.000534305,0.002695064,0.012118434,2.096719208,TRUE,TRUE,11,95227844,95272698,1,protein_coding,Fam117a,"family with sequence similarity 117, member A [Source:MGI Symbol;Acc:MGI:2144564]"
ENSMUSG00000109719,45.02209167,-1.245076387,0.415012387,-3.000094519,0.002698958,0.012131293,1.245076387,TRUE,TRUE,8,27658868,27661040,-1,TEC,Gm45266,predicted gene 45266 [Source:MGI Symbol;Acc:MGI:5791102]
ENSMUSG00000022610,8.212718825,-1.924774984,0.642061577,-2.997804343,0.002719322,0.012213382,1.924774984,TRUE,TRUE,15,89014787,89024906,-1,protein_coding,Mapk12,mitogen-activated protein kinase 12 [Source:MGI Symbol;Acc:MGI:1353438]
ENSMUSG00000058626,6.054367506,5.264255994,1.756978263,2.996198704,0.002733682,0.01226654,5.264255994,TRUE,TRUE,17,45941130,45970251,-1,protein_coding,Capn11,calpain 11 [Source:MGI Symbol;Acc:MGI:1352490]
ENSMUSG00000097080,35.67159482,1.885684858,0.629552529,2.99527803,0.002741948,0.012290526,1.885684858,TRUE,TRUE,18,38371429,38383689,-1,lncRNA,1700086O06Rik,RIKEN cDNA 1700086O06 gene [Source:MGI Symbol;Acc:MGI:1920766]
ENSMUSG00000081603,8.218798393,4.672729951,1.560168745,2.995015741,0.002744307,0.012297177,4.672729951,TRUE,TRUE,X,65822048,65822458,-1,processed_pseudogene,Gm14681,predicted gene 14681 [Source:MGI Symbol;Acc:MGI:3705734]
ENSMUSG00000026399,28.41081079,-1.594308095,0.532425391,-2.994425363,0.002749623,0.012312483,1.594308095,TRUE,TRUE,1,130366764,130390481,-1,protein_coding,Cd55,"CD55 molecule, decay accelerating factor for complement [Source:MGI Symbol;Acc:MGI:104850]"
ENSMUSG00000058975,10.07394968,-3.874440766,1.294623026,-2.992717331,0.002765057,0.012375892,3.874440766,TRUE,TRUE,7,46045921,46088128,1,protein_coding,Kcnc1,"potassium voltage gated channel, Shaw-related subfamily, member 1 [Source:MGI Symbol;Acc:MGI:96667]"
ENSMUSG00000022602,18.89426359,1.194561502,0.400209643,2.984839382,0.002837273,0.012654436,1.194561502,TRUE,TRUE,15,74540932,74544419,-1,protein_coding,Arc,activity regulated cytoskeletal-associated protein [Source:MGI Symbol;Acc:MGI:88067]
ENSMUSG00000058396,13.75935092,-1.366321201,0.457942305,-2.983609916,0.002848697,0.012688878,1.366321201,TRUE,TRUE,10,127583145,127587601,-1,protein_coding,Gpr182,G protein-coupled receptor 182 [Source:MGI Symbol;Acc:MGI:109545]
ENSMUSG00000063953,52.96032083,1.080872866,0.362254662,2.983737626,0.002847508,0.012688878,1.080872866,TRUE,TRUE,10,35584671,35587888,-1,protein_coding,Amd2,S-adenosylmethionine decarboxylase 2 [Source:MGI Symbol;Acc:MGI:1333111]
ENSMUSG00000101077,7.460952475,-1.750373356,0.586685335,-2.983496009,0.002849758,0.012690694,1.750373356,TRUE,TRUE,9,83848037,83849060,-1,processed_pseudogene,Gm29164,predicted gene 29164 [Source:MGI Symbol;Acc:MGI:5579870]
ENSMUSG00000072214,14.13694331,1.753945769,0.588024081,2.982778811,0.002856443,0.012717554,1.753945769,TRUE,TRUE,16,18439252,18448704,-1,protein_coding,Septin5,septin 5 [Source:MGI Symbol;Acc:MGI:1195461]
ENSMUSG00000112406,5.779676741,2.250384702,0.755072628,2.980355292,0.002879142,0.012803948,2.250384702,TRUE,TRUE,10,87971781,87973393,1,lncRNA,4921515L22Rik,RIKEN cDNA 4921515L22 gene [Source:MGI Symbol;Acc:MGI:1918118]
ENSMUSG00000030203,612.3495592,-1.404683777,0.472080334,-2.975518521,0.002924937,0.012989768,1.404683777,TRUE,TRUE,6,134692431,134769588,-1,protein_coding,Dusp16,dual specificity phosphatase 16 [Source:MGI Symbol;Acc:MGI:1917936]
ENSMUSG00000053044,9.53363104,-1.974665068,0.663743541,-2.975042235,0.002929482,0.01300401,1.974665068,TRUE,TRUE,6,71299772,71314478,1,protein_coding,Cd8b1,"CD8 antigen, beta chain 1 [Source:MGI Symbol;Acc:MGI:88347]"
ENSMUSG00000028780,12.14352621,-1.898571534,0.638511191,-2.973435016,0.002944868,0.013066736,1.898571534,TRUE,TRUE,5,17779279,17935266,1,protein_coding,Sema3c,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C [Source:MGI Symbol;Acc:MGI:107557]"
ENSMUSG00000029638,140.6574639,-1.485823762,0.500080607,-2.971168528,0.002966689,0.01315115,1.485823762,TRUE,TRUE,6,8509600,8597548,1,protein_coding,Glcci1,glucocorticoid induced transcript 1 [Source:MGI Symbol;Acc:MGI:2179717]
ENSMUSG00000086109,17.80827582,-1.12374163,0.3785429,-2.968597823,0.002991619,0.013252591,1.12374163,TRUE,TRUE,2,6476811,6483430,1,lncRNA,Gm13391,predicted gene 13391 [Source:MGI Symbol;Acc:MGI:3651526]
ENSMUSG00000018427,190.0860921,-1.155183372,0.389318687,-2.967192199,0.00300533,0.013298806,1.155183372,TRUE,TRUE,11,86827251,86884533,-1,protein_coding,Ypel2,yippee like 2 [Source:MGI Symbol;Acc:MGI:1925114]
ENSMUSG00000024910,14.21763583,-1.940265851,0.655559083,-2.959711642,0.003079271,0.013591314,1.940265851,TRUE,TRUE,19,5515071,5518535,-1,protein_coding,Ctsw,cathepsin W [Source:MGI Symbol;Acc:MGI:1338045]
ENSMUSG00000035762,330.1543035,1.110955003,0.375678012,2.957199965,0.003104467,0.013677673,1.110955003,TRUE,TRUE,13,84370415,84444260,1,protein_coding,Tmem161b,transmembrane protein 161B [Source:MGI Symbol;Acc:MGI:1919995]
ENSMUSG00000040350,45.65035805,-1.395666366,0.472005054,-2.956888605,0.003107604,0.013688388,1.395666366,TRUE,TRUE,11,48716967,48743036,1,protein_coding,Trim7,tripartite motif-containing 7 [Source:MGI Symbol;Acc:MGI:2137353]
ENSMUSG00000021338,9.105253192,-2.864602851,0.968901255,-2.956547777,0.00311104,0.013700421,2.864602851,TRUE,TRUE,13,24196327,24464778,-1,protein_coding,Carmil1,capping protein regulator and myosin 1 linker 1 [Source:MGI Symbol;Acc:MGI:1915982]
ENSMUSG00000062464,31.86052161,-1.261147514,0.42694961,-2.953855641,0.003138308,0.013807986,1.261147514,TRUE,TRUE,17,32840283,32855158,1,protein_coding,Cyp4f37,"cytochrome P450, family 4, subfamily f, polypeptide 37 [Source:MGI Symbol;Acc:MGI:3780112]"
ENSMUSG00000020186,12.17437504,1.811166005,0.613223882,2.953515117,0.003141772,0.0138201,1.811166005,TRUE,TRUE,10,110755650,110775483,1,protein_coding,Csrp2,cysteine and glycine-rich protein 2 [Source:MGI Symbol;Acc:MGI:1202907]
ENSMUSG00000032839,3.566084993,-3.70668382,1.256080961,-2.950991167,0.00316756,0.013911493,3.70668382,TRUE,TRUE,9,95587135,95632428,-1,protein_coding,Trpc1,"transient receptor potential cation channel, subfamily C, member 1 [Source:MGI Symbol;Acc:MGI:109528]"
ENSMUSG00000050241,4.89293407,-2.883251765,0.977666781,-2.949114997,0.003186854,0.013989906,2.883251765,TRUE,TRUE,6,129554868,129562790,1,protein_coding,Klre1,killer cell lectin-like receptor family E member 1 [Source:MGI Symbol;Acc:MGI:2662547]
ENSMUSG00000026765,42.14305873,1.46783251,0.497769637,2.948818891,0.003189909,0.014000154,1.46783251,TRUE,TRUE,2,49677700,49838861,1,protein_coding,Lypd6b,LY6/PLAUR domain containing 6B [Source:MGI Symbol;Acc:MGI:1919147]
ENSMUSG00000029859,27.43781467,-1.359277821,0.461021096,-2.94840699,0.003194162,0.014009332,1.359277821,TRUE,TRUE,6,42335421,42350202,-1,protein_coding,Epha1,Eph receptor A1 [Source:MGI Symbol;Acc:MGI:107381]
ENSMUSG00000025461,9.278348379,-2.788870545,0.946754608,-2.945716369,0.003222077,0.014112654,2.788870545,TRUE,TRUE,7,139798180,139811058,1,protein_coding,Scart1,scavenger receptor family member expressed on T cells 1 [Source:MGI Symbol;Acc:MGI:2443796]
ENSMUSG00000011267,29.35149396,-1.132102704,0.384612637,-2.943488056,0.003245363,0.014198648,1.132102704,TRUE,TRUE,7,19311212,19314581,1,protein_coding,Zfp296,zinc finger protein 296 [Source:MGI Symbol;Acc:MGI:1926956]
ENSMUSG00000016128,24.11956449,-4.388842724,1.492230115,-2.941129977,0.003270173,0.014297534,4.388842724,TRUE,TRUE,5,150960975,151157301,-1,protein_coding,Stard13,StAR-related lipid transfer (START) domain containing 13 [Source:MGI Symbol;Acc:MGI:2385331]
ENSMUSG00000055027,23.61715299,-1.179032877,0.400895739,-2.940996277,0.003271585,0.014300489,1.179032877,TRUE,TRUE,6,71190924,71299217,-1,protein_coding,Smyd1,SET and MYND domain containing 1 [Source:MGI Symbol;Acc:MGI:104790]
ENSMUSG00000109956,3.498600939,3.213751823,1.094881852,2.935249877,0.003332792,0.014525561,3.213751823,TRUE,TRUE,8,92032595,92034383,-1,TEC,Gm45428,predicted gene 45428 [Source:MGI Symbol;Acc:MGI:5791264]
ENSMUSG00000068551,37.29751092,-1.171492535,0.399295867,-2.933895967,0.003347364,0.014578008,1.171492535,TRUE,TRUE,6,48404631,48422759,-1,protein_coding,Zfp467,zinc finger protein 467 [Source:MGI Symbol;Acc:MGI:1916160]
ENSMUSG00000109555,22.73490493,-1.107734154,0.377765681,-2.932331364,0.003364276,0.014643076,1.107734154,TRUE,TRUE,7,131913585,131915807,-1,TEC,Gm44891,predicted gene 44891 [Source:MGI Symbol;Acc:MGI:5753467]
ENSMUSG00000020297,8.486398211,-2.60296845,0.888480141,-2.929686697,0.003393039,0.014761657,2.60296845,TRUE,TRUE,11,31950463,32009202,1,protein_coding,Nsg2,neuron specific gene family member 2 [Source:MGI Symbol;Acc:MGI:1202070]
ENSMUSG00000071753,15.91698136,-3.914119344,1.33662993,-2.928349319,0.00340767,0.014815358,3.914119344,TRUE,TRUE,X,60159984,60247391,1,lncRNA,Cdr1os,"cerebellar degeneration related antigen 1, opposite strand [Source:MGI Symbol;Acc:MGI:5637821]"
ENSMUSG00000117303,6.637564792,3.496965049,1.195703064,2.924609925,0.003448882,0.014974437,3.496965049,TRUE,TRUE,17,28545927,28547495,-1,lncRNA,Gm49889,"predicted gene, 49889 [Source:MGI Symbol;Acc:MGI:6270576]"
ENSMUSG00000052837,5242.868732,-1.135956744,0.389347686,-2.917589558,0.003527483,0.015274757,1.135956744,TRUE,TRUE,8,85701113,85705347,-1,protein_coding,Junb,jun B proto-oncogene [Source:MGI Symbol;Acc:MGI:96647]
ENSMUSG00000081046,9.087574634,-1.908044644,0.654510698,-2.915223004,0.003554345,0.01537554,1.908044644,TRUE,TRUE,4,98552603,98554374,1,processed_pseudogene,Gm12846,predicted gene 12846 [Source:MGI Symbol;Acc:MGI:3651461]
ENSMUSG00000032053,30.16112497,-1.572302728,0.539454649,-2.914615215,0.003561273,0.015396055,1.572302728,TRUE,TRUE,9,51125008,51151380,1,protein_coding,Pou2af1,"POU domain, class 2, associating factor 1 [Source:MGI Symbol;Acc:MGI:105086]"
ENSMUSG00000040929,99.72276214,-1.355362169,0.465030504,-2.914566156,0.003561833,0.015396055,1.355362169,TRUE,TRUE,19,27739121,27988566,-1,protein_coding,Rfx3,"regulatory factor X, 3 (influences HLA class II expression) [Source:MGI Symbol;Acc:MGI:106582]"
ENSMUSG00000047507,8.344999716,-2.859676344,0.981684206,-2.913030818,0.003579393,0.01546164,2.859676344,TRUE,TRUE,17,25461633,25475338,-1,protein_coding,Baiap3,BAI1-associated protein 3 [Source:MGI Symbol;Acc:MGI:2685783]
ENSMUSG00000050914,8.508300008,1.906787244,0.654609975,2.91286005,0.003581351,0.01546666,1.906787244,TRUE,TRUE,8,46449939,46458744,-1,protein_coding,Ankrd37,ankyrin repeat domain 37 [Source:MGI Symbol;Acc:MGI:3603344]
ENSMUSG00000115724,8.469150268,-1.911091107,0.656414437,-2.911409315,0.003598023,0.015521417,1.911091107,TRUE,TRUE,14,44217170,44224923,-1,lncRNA,Gm49087,"predicted gene, 49087 [Source:MGI Symbol;Acc:MGI:6118476]"
ENSMUSG00000030218,5.994083972,-2.029255326,0.697137013,-2.910841467,0.003604569,0.015539305,2.029255326,TRUE,TRUE,6,136849433,136852821,-1,protein_coding,Mgp,matrix Gla protein [Source:MGI Symbol;Acc:MGI:96976]
ENSMUSG00000036560,46.25533101,-1.10428294,0.379754859,-2.907883634,0.003638837,0.015669657,1.10428294,TRUE,TRUE,7,30758767,30770360,1,protein_coding,Lgi4,"leucine-rich repeat LGI family, member 4 [Source:MGI Symbol;Acc:MGI:2180197]"
ENSMUSG00000105378,20.51584572,-1.278174025,0.439575048,-2.907749272,0.003640401,0.015672918,1.278174025,TRUE,TRUE,3,126531146,126534728,1,TEC,Gm42515,predicted gene 42515 [Source:MGI Symbol;Acc:MGI:5662652]
ENSMUSG00000089809,1545.167251,-1.429724749,0.492329213,-2.904001448,0.003684265,0.015819708,1.429724749,TRUE,TRUE,5,99365285,99876924,-1,protein_coding,Rasgef1b,"RasGEF domain family, member 1B [Source:MGI Symbol;Acc:MGI:2443755]"
ENSMUSG00000034917,41.6226154,1.022838522,0.352310094,2.903233659,0.00369331,0.015855043,1.022838522,TRUE,TRUE,10,81109041,81127415,-1,protein_coding,Tjp3,tight junction protein 3 [Source:MGI Symbol;Acc:MGI:1351650]
ENSMUSG00000064220,128.6334866,-1.059674262,0.365367348,-2.900298204,0.003728078,0.015990172,1.059674262,TRUE,TRUE,3,96152813,96153398,1,protein_coding,H2ac18,H2A clustered histone 18 [Source:MGI Symbol;Acc:MGI:96097]
ENSMUSG00000048376,12.52749129,-1.543710105,0.532714263,-2.897820111,0.003757661,0.016102839,1.543710105,TRUE,TRUE,13,95738311,95754995,-1,protein_coding,F2r,coagulation factor II (thrombin) receptor [Source:MGI Symbol;Acc:MGI:101802]
ENSMUSG00000091058,4.890014249,-5.529901105,1.909740202,-2.895630044,0.003783982,0.016201346,5.529901105,TRUE,TRUE,17,77981370,77981694,-1,processed_pseudogene,Gm17538,"predicted gene, 17538 [Source:MGI Symbol;Acc:MGI:4937172]"
ENSMUSG00000020154,26.49432871,-1.369441245,0.472979633,-2.895349291,0.003787368,0.016212273,1.369441245,TRUE,TRUE,10,116111428,116225440,1,protein_coding,Ptprb,"protein tyrosine phosphatase, receptor type, B [Source:MGI Symbol;Acc:MGI:97809]"
ENSMUSG00000031494,9.958860521,-1.779092215,0.614681918,-2.894329835,0.003799688,0.016257846,1.779092215,TRUE,TRUE,8,3793397,3798984,-1,protein_coding,Cd209a,CD209a antigen [Source:MGI Symbol;Acc:MGI:2157942]
ENSMUSG00000030223,104.4143886,-1.089918228,0.376672285,-2.893545056,0.003809196,0.016288839,1.089918228,TRUE,TRUE,6,137229317,137440231,1,protein_coding,Ptpro,"protein tyrosine phosphatase, receptor type, O [Source:MGI Symbol;Acc:MGI:1097152]"
ENSMUSG00000071042,28.01156658,-1.007311237,0.348307577,-2.892016438,0.003827779,0.016356434,1.007311237,TRUE,TRUE,17,75742891,75836049,1,protein_coding,Rasgrp3,"RAS, guanyl releasing protein 3 [Source:MGI Symbol;Acc:MGI:3028579]"
ENSMUSG00000025328,15.93846553,-1.260982598,0.436135526,-2.891263204,0.003836966,0.016381283,1.260982598,TRUE,TRUE,4,140512676,140537959,-1,protein_coding,Padi3,"peptidyl arginine deiminase, type III [Source:MGI Symbol;Acc:MGI:1338891]"
ENSMUSG00000063696,771.9461699,3.153352394,1.093190284,2.884541181,0.003919845,0.016680154,3.153352394,TRUE,TRUE,8,103591477,103592430,-1,processed_pseudogene,Gm8730,predicted pseudogene 8730 [Source:MGI Symbol;Acc:MGI:3644565]
ENSMUSG00000070501,5.951322708,-2.315599401,0.804068283,-2.879854173,0.003978591,0.01690423,2.315599401,TRUE,TRUE,1,173347283,173363523,-1,protein_coding,Ifi214,interferon activated gene 214 [Source:MGI Symbol;Acc:MGI:3584522]
ENSMUSG00000022584,8.728198836,-1.698443977,0.590988988,-2.873901226,0.004054357,0.017188565,1.698443977,TRUE,TRUE,15,74980007,74983819,-1,protein_coding,Ly6c2,"lymphocyte antigen 6 complex, locus C2 [Source:MGI Symbol;Acc:MGI:3712069]"
ENSMUSG00000003355,32.35186782,1.485451455,0.517064982,2.872852556,0.004067839,0.0172382,1.485451455,TRUE,TRUE,15,98622247,98626079,-1,protein_coding,Fkbp11,FK506 binding protein 11 [Source:MGI Symbol;Acc:MGI:1913370]
ENSMUSG00000038354,8.411124116,1.84295604,0.641526664,2.872766079,0.004068953,0.01723916,1.84295604,TRUE,TRUE,3,96577447,96598348,1,protein_coding,Ankrd35,ankyrin repeat domain 35 [Source:MGI Symbol;Acc:MGI:2442590]
ENSMUSG00000097484,3.349160809,-3.080050195,1.073607767,-2.868878457,0.004119301,0.017425879,3.080050195,TRUE,TRUE,6,40180232,40186193,-1,lncRNA,Gm26807,"predicted gene, 26807 [Source:MGI Symbol;Acc:MGI:5477301]"
ENSMUSG00000103576,2.992946643,3.700701645,1.290921942,2.866712173,0.0041476,0.01753796,3.700701645,TRUE,TRUE,1,190810022,190810877,-1,lncRNA,Gm38188,"predicted gene, 38188 [Source:MGI Symbol;Acc:MGI:5611416]"
ENSMUSG00000001420,18.47082429,1.304004591,0.45524482,2.864402919,0.004177962,0.017647145,1.304004591,TRUE,TRUE,3,88235962,88243455,-1,protein_coding,Tmem79,transmembrane protein 79 [Source:MGI Symbol;Acc:MGI:1919163]
ENSMUSG00000032739,119.4049569,1.015360909,0.354604066,2.86336511,0.004191672,0.017693519,1.015360909,TRUE,TRUE,17,33857030,33864680,1,protein_coding,Pram1,PML-RAR alpha-regulated adaptor molecule 1 [Source:MGI Symbol;Acc:MGI:3576625]
ENSMUSG00000033542,9.27045524,-1.639066349,0.572649557,-2.862250273,0.004206446,0.017752024,1.639066349,TRUE,TRUE,6,43242516,43266254,1,protein_coding,Arhgef5,Rho guanine nucleotide exchange factor (GEF) 5 [Source:MGI Symbol;Acc:MGI:1858952]
ENSMUSG00000073491,9.253187437,-1.530866732,0.535260117,-2.860042591,0.004235841,0.017860563,1.530866732,TRUE,TRUE,1,173393849,173426840,-1,protein_coding,Ifi213,interferon activated gene 213 [Source:MGI Symbol;Acc:MGI:3695276]
ENSMUSG00000046447,19.23446625,-2.002869586,0.700491833,-2.859233313,0.004246663,0.017898428,2.002869586,TRUE,TRUE,4,138181625,138187434,1,protein_coding,Camk2n1,calcium/calmodulin-dependent protein kinase II inhibitor 1 [Source:MGI Symbol;Acc:MGI:1913509]
ENSMUSG00000047022,26.72786491,-1.656944429,0.579995781,-2.856821523,0.004279064,0.018019355,1.656944429,TRUE,TRUE,12,57277213,57543985,1,protein_coding,Mipol1,mirror-image polydactyly 1 [Source:MGI Symbol;Acc:MGI:1920740]
